Date,Adj Close,Close,High,Low,Open,Volume,Returns,Log_Returns
2024-07-16,1557.4681396484375,1576.25,1600.0,1569.125,1593.5,9386838,-0.013132167320425991,-0.013219156641213883
2024-07-18,1567.7689208984375,1586.675048828125,1593.9000244140625,1557.824951171875,1576.0,12298374,0.006613799016347954,0.0065920238061454505
2024-07-19,1536.6195068359375,1555.1500244140625,1589.9749755859375,1552.800048828125,1586.0,13140390,-0.019868625820602004,-0.020068661017026236
2024-07-22,1482.793701171875,1500.675048828125,1537.5,1499.2750244140625,1537.25,19674376,-0.03502871428132237,-0.03565693381780198
2024-07-23,1470.1707763671875,1487.9000244140625,1505.75,1463.0,1501.0,18052044,-0.00851293392648711,-0.008549375914720204
2024-07-24,1477.8778076171875,1495.699951171875,1509.5,1476.4000244140625,1485.0,11913362,0.005242269383863185,0.005228576523311883
2024-07-25,1474.6173095703125,1492.4000244140625,1500.4749755859375,1477.074951171875,1481.0,12519876,-0.0022062027253335614,-0.002208639975938641
2024-07-26,1491.044189453125,1509.0250244140625,1512.425048828125,1490.3499755859375,1492.4000244140625,9859940,0.011139757940044293,0.011078167813855866
2024-07-29,1501.987060546875,1520.0999755859375,1527.5,1511.7750244140625,1511.949951171875,7538550,0.007339065583135795,0.007312265685574586
2024-07-30,1495.1199951171875,1513.1500244140625,1525.0,1510.0,1517.0250244140625,8228208,-0.0045719870763648585,-0.004582470575095957
2024-07-31,1487.4869384765625,1505.425048828125,1510.449951171875,1501.1500244140625,1504.0,10057346,-0.005105313731040506,-0.005118390371073494
2024-08-01,1497.2445068359375,1515.300048828125,1518.0,1504.300048828125,1512.0,10764222,0.006559767421802309,0.0065383457771276
2024-08-02,1481.459716796875,1499.324951171875,1509.324951171875,1493.2750244140625,1505.0,10268248,-0.010542559994038525,-0.01059852648054931
2024-08-05,1430.079345703125,1447.324951171875,1483.9000244140625,1433.25,1480.0,17046704,-0.0346822600109854,-0.03529796760140317
2024-08-06,1438.7003173828125,1456.050048828125,1477.5,1451.324951171875,1455.1500244140625,10236186,0.006028317034009634,0.0060102194265346616
2024-08-07,1447.3707275390625,1464.824951171875,1472.5,1461.5,1469.0,8174568,0.0060265574779483355,0.006008470412545442
2024-08-08,1431.8577880859375,1449.125,1465.0,1445.925048828125,1457.5250244140625,12387192,-0.010718013814954852,-0.010775865466222516
2024-08-09,1456.73291015625,1474.300048828125,1476.5,1456.0,1460.0,6249776,0.01737262057537481,0.017223441874152933
2024-08-12,1443.2208251953125,1460.625,1473.0,1457.75,1470.0,8184584,-0.009275609047294853,-0.009318895388275688
2024-08-13,1446.1851806640625,1463.625,1470.074951171875,1458.0,1460.75,6265064,0.0020539860685206968,0.0020518795231858444
2024-08-14,1444.43115234375,1461.8499755859375,1472.0,1453.699951171875,1463.550048828125,6267466,-0.0012128656438776808,-0.0012136017606801143
