Date,Adj Close,Close,High,Low,Open,Volume,Returns,Log_Returns
2024-07-16,3873.03759765625,4178.4501953125,4194.5498046875,4144.89990234375,4172.0,2029521,0.0022184813725523167,0.0022160241762438954
2024-07-18,4000.1171875,4315.5498046875,4325.0,4160.0,4160.0,5613364,0.03281134939682784,0.03228454944889103
2024-07-19,3997.18994140625,4302.39990234375,4358.75,4285.25,4317.39990234375,3903354,-0.0007317900842748193,-0.0007320579733388877
2024-07-22,3983.2080078125,4287.35009765625,4319.9501953125,4265.0,4299.9501953125,1896386,-0.0034979407530558726,-0.0035040728518000016
2024-07-23,3997.144287109375,4302.35009765625,4361.7001953125,4266.2998046875,4283.0,2365208,0.0034987576017975197,0.0034926511885143095
2024-07-24,4000.766845703125,4306.25,4339.10009765625,4268.10009765625,4287.5,1809793,0.0009062866720705998,0.0009058762422639366
2024-07-25,4015.864501953125,4322.5,4343.0,4274.2001953125,4295.0,2810342,0.0037736906028940087,0.003766588095346932
2024-07-26,4076.57861328125,4387.85009765625,4422.4501953125,4337.0498046875,4350.0,3552210,0.01511856570324932,0.0150054191723232
2024-07-29,4070.307373046875,4381.10009765625,4431.0,4371.0,4415.0,1746803,-0.0015383587143257271,-0.0015395432030275674
2024-07-30,4055.67529296875,4365.35009765625,4398.0,4327.2998046875,4391.10009765625,1797906,-0.0035948341825526864,-0.0036013111259700693
2024-07-31,4074.25634765625,4385.35009765625,4414.0,4345.0,4350.0,2330091,0.0045814946575515325,0.004571031556492547
2024-08-01,4085.172119140625,4397.10009765625,4419.2998046875,4365.0498046875,4399.39990234375,2202244,0.0026792058606361913,0.0026756231863356646
2024-08-02,3979.212890625,4283.0498046875,4398.0,4270.0,4365.0,2811282,-0.025937518769200585,-0.02627982828947103
2024-08-05,3860.293212890625,4155.0498046875,4239.0,4110.5,4239.0,2787771,-0.029885226300545242,-0.030340891082870323
2024-08-06,3875.29736328125,4171.2001953125,4258.25,4160.7998046875,4170.9501953125,2203067,0.003886790345490221,0.0038792562917766664
2024-08-07,3902.47265625,4200.4501953125,4244.9501953125,4180.2998046875,4228.0,1237666,0.007012440703580092,0.006987967884124453
2024-08-08,3876.551513671875,4172.5498046875,4232.0,4160.0,4181.0,2441283,-0.006642235541768904,-0.006664393361071974
2024-08-09,3928.764892578125,4228.75,4253.64990234375,4205.5498046875,4217.0,1302536,0.01346902749056822,0.013379126492847527
2024-08-12,3898.01318359375,4195.64990234375,4239.0,4186.35009765625,4230.0,936912,-0.007827322281989568,-0.007858116565485134
2024-08-13,3899.22119140625,4196.9501953125,4234.0,4183.0,4213.0,1495593,0.0003099034702047643,0.00030985546004309617
2024-08-14,3990.548095703125,4295.25,4306.2001953125,4188.14990234375,4209.0,3226545,0.02342183215924143,0.023151750129104885
2024-08-16,4102.77783203125,4416.0498046875,4427.0,4325.10009765625,4350.0,3457058,0.028123890161597,0.027735675492935076
2024-08-19,4171.48193359375,4490.0,4494.25,4390.35009765625,4421.0,2055210,0.016745752359806687,0.01660708813215438
2024-08-20,4202.41943359375,4523.2998046875,4565.0,4500.0,4505.0,2212298,0.007416429099417643,0.00738906261356317
2024-08-21,4228.619140625,4551.5,4560.0,4492.5498046875,4518.0,1896990,0.0062344341028437444,0.006215080416421318
2024-08-22,4182.630859375,4502.0,4560.9501953125,4497.2001953125,4560.0,1829872,-0.010875484341491881,-0.010935054719515846
2024-08-23,4147.23291015625,4463.89990234375,4506.0,4455.0,4500.0,1809253,-0.0084630823060583,-0.008499097530951391
2024-08-26,4183.04931640625,4502.4501953125,4552.14990234375,4485.0,4489.0,1844164,0.008636217696452064,0.008599138895862819
2024-08-27,4178.125,4497.14990234375,4510.0,4486.7998046875,4505.0,930697,-0.0011772073513302006,-0.0011779008041828331
2024-08-28,4186.39306640625,4506.0498046875,4562.5,4457.2998046875,4498.75,1848058,0.0019788939790574833,0.001976938547669939
2024-08-29,4191.73583984375,4511.7998046875,4556.0,4460.0,4460.0,2133641,0.001276223553964284,0.0012754098729034844
